group,id,course,module,grade
6,260,Bioengineering and Genetic Modification,1,12
6,260,Corporate Espionage and Industrial Sabotage,2,10.5
6,260,Corporate Espionage and Industrial Sabotage,2,8
6,260,Corporate Espionage and Industrial Sabotage,2,6.5
6,260,Corporate Espionage and Industrial Sabotage,2,10.5
6,260,Corporate Espionage and Industrial Sabotage,2,6.5
6,260,Corporate Espionage and Industrial Sabotage,2,8.5
6,260,Corporate Espionage and Industrial Sabotage,2,8
6,260,Corporate Espionage and Industrial Sabotage,2,8.5
6,260,Corporate Espionage and Industrial Sabotage,2,8.5
6,260,Cybernetic Implants and Augmentations,1,15.8
6,260,Cybernetic Implants and Augmentations,1,8.3
6,260,Cybernetic Implants and Augmentations,1,9.4
6,260,Cybernetic Implants and Augmentations,1,16.1
6,260,Cybernetic Implants and Augmentations,1,14.5
6,260,Cybernetic Implants and Augmentations,1,12.2
6,260,Cybernetic Implants and Augmentations,1,3.2
6,260,Cybernetic Implants and Augmentations,1,17.7
6,260,Cybernetic Implants and Augmentations,1,13.5
6,260,Cybernetic Implants and Augmentations,1,17.7
6,260,Darknet Culture and Subversive Technologies,2,0.5
6,260,Darknet Culture and Subversive Technologies,2,7.5
6,260,Darknet Culture and Subversive Technologies,2,9.75
6,260,Hacking and Network Security,2,12.5
6,260,Hacking and Network Security,2,8
6,260,Hacking and Network Security,2,8.5
6,260,Neurotechnology and Mind Control,2,15
6,260,Neurotechnology and Mind Control,2,18
6,260,Neurotechnology and Mind Control,2,17
6,260,Neurotechnology and Mind Control,2,11
6,260,Post-Human Philosophy and Ethics,2,11
6,260,Post-Human Philosophy and Ethics,2,6
6,260,Post-Human Philosophy and Ethics,2,8.5
6,260,Post-Human Philosophy and Ethics,2,13.5
6,260,Post-Human Philosophy and Ethics,2,9
6,260,Post-Human Philosophy and Ethics,2,11
6,260,Urban Planning and Megacity Design,2,9
6,260,Urban Planning and Megacity Design,2,11
6,260,Urban Planning and Megacity Design,2,11.5
6,260,Urban Planning and Megacity Design,2,10
6,260,Urban Planning and Megacity Design,2,10.5
6,260,Virtual Reality and Augmented Reality,2,12.5
6,260,Virtual Reality and Augmented Reality,2,14
6,260,Virtual Reality and Augmented Reality,2,7.75
6,260,Virtual Reality and Augmented Reality,2,11
6,260,Virtual Reality and Augmented Reality,2,10
6,260,Virtual Reality and Augmented Reality,2,12.25
6,260,Virtual Reality and Augmented Reality,2,11.75
6,260,Virtual Reality and Augmented Reality,2,11.75
6,260,Virtual Reality and Augmented Reality,2,10.25
6,293,Artificial Intelligence and Machine Learning,2,7.5
6,293,Artificial Intelligence and Machine Learning,2,13.5
6,293,Artificial Intelligence and Machine Learning,2,10
6,293,Artificial Intelligence and Machine Learning,2,11.5
6,293,Bioengineering and Genetic Modification,1,13
6,293,Bioengineering and Genetic Modification,1,11
6,293,Bioengineering and Genetic Modification,1,11
6,293,Corporate Espionage and Industrial Sabotage,2,9.5
6,293,Corporate Espionage and Industrial Sabotage,2,7
6,293,Corporate Espionage and Industrial Sabotage,2,10
6,293,Corporate Espionage and Industrial Sabotage,2,7.5
6,293,Corporate Espionage and Industrial Sabotage,2,7.5
6,293,Corporate Espionage and Industrial Sabotage,2,7.5
6,293,Corporate Espionage and Industrial Sabotage,2,7.5
6,293,Corporate Espionage and Industrial Sabotage,2,8.5
6,293,Cybernetic Implants and Augmentations,1,20
6,293,Cybernetic Implants and Augmentations,1,11.2
6,293,Cybernetic Implants and Augmentations,1,13
6,293,Cybernetic Implants and Augmentations,1,11.2
6,293,Cybernetic Implants and Augmentations,1,13
6,293,Cybernetic Implants and Augmentations,1,9.6
6,293,Cybernetic Implants and Augmentations,1,14
6,293,Cybernetic Implants and Augmentations,1,15.4
6,293,Cybernetic Implants and Augmentations,1,12.8
6,293,Darknet Culture and Subversive Technologies,2,8
6,293,Darknet Culture and Subversive Technologies,2,8.25
6,293,Darknet Culture and Subversive Technologies,2,16
6,293,Hacking and Network Security,2,7
6,293,Hacking and Network Security,2,11.5
6,293,Hacking and Network Security,2,10.5
6,293,Neurotechnology and Mind Control,2,12
6,293,Neurotechnology and Mind Control,2,8
6,293,Neurotechnology and Mind Control,2,4
6,293,Neurotechnology and Mind Control,2,11
6,293,Post-Human Philosophy and Ethics,2,8
6,293,Post-Human Philosophy and Ethics,2,12
6,293,Post-Human Philosophy and Ethics,2,12.5
6,293,Post-Human Philosophy and Ethics,2,16.5
6,293,Post-Human Philosophy and Ethics,2,14
6,293,Post-Human Philosophy and Ethics,2,10.5
6,293,Post-Human Philosophy and Ethics,2,7
6,293,Urban Planning and Megacity Design,2,10
6,293,Urban Planning and Megacity Design,2,17
6,293,Urban Planning and Megacity Design,2,9.5
6,293,Urban Planning and Megacity Design,2,10.5
6,293,Urban Planning and Megacity Design,2,12
6,293,Virtual Reality and Augmented Reality,2,9.25
6,293,Virtual Reality and Augmented Reality,2,10.5
6,293,Virtual Reality and Augmented Reality,2,9
6,293,Virtual Reality and Augmented Reality,2,12.5
6,293,Virtual Reality and Augmented Reality,2,6.75
6,293,Virtual Reality and Augmented Reality,2,11
6,293,Virtual Reality and Augmented Reality,2,9.25
6,293,Virtual Reality and Augmented Reality,2,10.75
6,293,Virtual Reality and Augmented Reality,2,9.5
6,293,Virtual Reality and Augmented Reality,2,12.5
6,309,Artificial Intelligence and Machine Learning,2,7.5
6,309,Artificial Intelligence and Machine Learning,2,7
6,309,Artificial Intelligence and Machine Learning,2,8.5
6,309,Artificial Intelligence and Machine Learning,2,9.5
6,309,Bioengineering and Genetic Modification,1,11.5
6,309,Bioengineering and Genetic Modification,1,15
6,309,Bioengineering and Genetic Modification,1,11.5
6,309,Corporate Espionage and Industrial Sabotage,2,8.5
6,309,Corporate Espionage and Industrial Sabotage,2,6
6,309,Corporate Espionage and Industrial Sabotage,2,10
6,309,Corporate Espionage and Industrial Sabotage,2,9
6,309,Corporate Espionage and Industrial Sabotage,2,9
6,309,Corporate Espionage and Industrial Sabotage,2,10
6,309,Corporate Espionage and Industrial Sabotage,2,9.5
6,309,Corporate Espionage and Industrial Sabotage,2,10.5
6,309,Corporate Espionage and Industrial Sabotage,2,9.5
6,309,Cybernetic Implants and Augmentations,1,7.3
6,309,Cybernetic Implants and Augmentations,1,13.1
6,309,Cybernetic Implants and Augmentations,1,13.3
6,309,Cybernetic Implants and Augmentations,1,4.1
6,309,Cybernetic Implants and Augmentations,1,13.8
6,309,Cybernetic Implants and Augmentations,1,10.9
6,309,Cybernetic Implants and Augmentations,1,9.8
6,309,Cybernetic Implants and Augmentations,1,10.5
6,309,Cybernetic Implants and Augmentations,1,17.9
6,309,Darknet Culture and Subversive Technologies,2,15.25
6,309,Darknet Culture and Subversive Technologies,2,7.5
6,309,Darknet Culture and Subversive Technologies,2,6.25
6,309,Darknet Culture and Subversive Technologies,2,12.25
6,309,Hacking and Network Security,2,11.5
6,309,Hacking and Network Security,2,6
6,309,Hacking and Network Security,2,9
6,309,Neurotechnology and Mind Control,2,15
6,309,Neurotechnology and Mind Control,2,13
6,309,Neurotechnology and Mind Control,2,14
6,309,Neurotechnology and Mind Control,2,15
6,309,Post-Human Philosophy and Ethics,2,8
6,309,Post-Human Philosophy and Ethics,2,13
6,309,Post-Human Philosophy and Ethics,2,14.5
6,309,Post-Human Philosophy and Ethics,2,7
6,309,Post-Human Philosophy and Ethics,2,9.5
6,309,Post-Human Philosophy and Ethics,2,11.5
6,309,Urban Planning and Megacity Design,2,7.5
6,309,Urban Planning and Megacity Design,2,13.5
6,309,Urban Planning and Megacity Design,2,11
6,309,Urban Planning and Megacity Design,2,12
6,309,Urban Planning and Megacity Design,2,10.5
6,309,Virtual Reality and Augmented Reality,2,12
6,309,Virtual Reality and Augmented Reality,2,11.25
6,309,Virtual Reality and Augmented Reality,2,8
6,309,Virtual Reality and Augmented Reality,2,9.25
6,309,Virtual Reality and Augmented Reality,2,12.75
6,309,Virtual Reality and Augmented Reality,2,10
6,309,Virtual Reality and Augmented Reality,2,11.75
6,309,Virtual Reality and Augmented Reality,2,11
6,309,Virtual Reality and Augmented Reality,2,9.25
6,309,Virtual Reality and Augmented Reality,2,11.5
6,310,Artificial Intelligence and Machine Learning,2,10
6,310,Artificial Intelligence and Machine Learning,2,7
6,310,Artificial Intelligence and Machine Learning,2,7
6,310,Artificial Intelligence and Machine Learning,2,8
6,310,Bioengineering and Genetic Modification,1,18
6,310,Bioengineering and Genetic Modification,1,17
6,310,Bioengineering and Genetic Modification,1,15.5
6,310,Corporate Espionage and Industrial Sabotage,2,7
6,310,Corporate Espionage and Industrial Sabotage,2,7
6,310,Corporate Espionage and Industrial Sabotage,2,11
6,310,Corporate Espionage and Industrial Sabotage,2,8
6,310,Corporate Espionage and Industrial Sabotage,2,7.5
6,310,Corporate Espionage and Industrial Sabotage,2,7.5
6,310,Corporate Espionage and Industrial Sabotage,2,9.5
6,310,Corporate Espionage and Industrial Sabotage,2,8.5
6,310,Corporate Espionage and Industrial Sabotage,2,7.5
6,310,Cybernetic Implants and Augmentations,1,13.8
6,310,Cybernetic Implants and Augmentations,1,15.1
6,310,Cybernetic Implants and Augmentations,1,12.8
6,310,Cybernetic Implants and Augmentations,1,11.9
6,310,Cybernetic Implants and Augmentations,1,13.9
6,310,Cybernetic Implants and Augmentations,1,12.7
6,310,Cybernetic Implants and Augmentations,1,9.9
6,310,Cybernetic Implants and Augmentations,1,8.1
6,310,Cybernetic Implants and Augmentations,1,16.1
6,310,Cybernetic Implants and Augmentations,1,9.5
6,310,Darknet Culture and Subversive Technologies,2,8.5
6,310,Darknet Culture and Subversive Technologies,2,6.75
6,310,Darknet Culture and Subversive Technologies,2,11
6,310,Darknet Culture and Subversive Technologies,2,7.75
6,310,Hacking and Network Security,2,3.5
6,310,Hacking and Network Security,2,15
6,310,Hacking and Network Security,2,6
6,310,Neurotechnology and Mind Control,2,17
6,310,Neurotechnology and Mind Control,2,18
6,310,Neurotechnology and Mind Control,2,14
6,310,Neurotechnology and Mind Control,2,13
6,310,Post-Human Philosophy and Ethics,2,8.5
6,310,Post-Human Philosophy and Ethics,2,8
6,310,Post-Human Philosophy and Ethics,2,6.5
6,310,Post-Human Philosophy and Ethics,2,10
6,310,Post-Human Philosophy and Ethics,2,6.5
6,310,Post-Human Philosophy and Ethics,2,11.5
6,310,Post-Human Philosophy and Ethics,2,12
6,310,Urban Planning and Megacity Design,2,8.5
6,310,Urban Planning and Megacity Design,2,14.5
6,310,Urban Planning and Megacity Design,2,13.5
6,310,Urban Planning and Megacity Design,2,14
6,310,Urban Planning and Megacity Design,2,9.5
6,310,Virtual Reality and Augmented Reality,2,12.25
6,310,Virtual Reality and Augmented Reality,2,11.5
6,310,Virtual Reality and Augmented Reality,2,12.25
6,310,Virtual Reality and Augmented Reality,2,9
6,310,Virtual Reality and Augmented Reality,2,12.5
6,310,Virtual Reality and Augmented Reality,2,11.75
6,310,Virtual Reality and Augmented Reality,2,12.5
6,310,Virtual Reality and Augmented Reality,2,10.75
6,310,Virtual Reality and Augmented Reality,2,11.75
6,310,Virtual Reality and Augmented Reality,2,13.75
6,339,Artificial Intelligence and Machine Learning,2,10
6,339,Artificial Intelligence and Machine Learning,2,10.5
6,339,Artificial Intelligence and Machine Learning,2,10
6,339,Artificial Intelligence and Machine Learning,2,8.5
6,339,Bioengineering and Genetic Modification,1,13.5
6,339,Bioengineering and Genetic Modification,1,16
6,339,Bioengineering and Genetic Modification,1,7.5
6,339,Corporate Espionage and Industrial Sabotage,2,10
6,339,Corporate Espionage and Industrial Sabotage,2,8
6,339,Corporate Espionage and Industrial Sabotage,2,8
6,339,Corporate Espionage and Industrial Sabotage,2,8.5
6,339,Corporate Espionage and Industrial Sabotage,2,8.5
6,339,Corporate Espionage and Industrial Sabotage,2,9.5
6,339,Corporate Espionage and Industrial Sabotage,2,9.5
6,339,Corporate Espionage and Industrial Sabotage,2,6
6,339,Corporate Espionage and Industrial Sabotage,2,8
6,339,Cybernetic Implants and Augmentations,1,11
6,339,Cybernetic Implants and Augmentations,1,9.6
6,339,Cybernetic Implants and Augmentations,1,11.8
6,339,Cybernetic Implants and Augmentations,1,15.8
6,339,Cybernetic Implants and Augmentations,1,14.2
6,339,Cybernetic Implants and Augmentations,1,10.1
6,339,Cybernetic Implants and Augmentations,1,12.2
6,339,Cybernetic Implants and Augmentations,1,9.5
6,339,Darknet Culture and Subversive Technologies,2,8
6,339,Darknet Culture and Subversive Technologies,2,10.25
6,339,Darknet Culture and Subversive Technologies,2,3.5
6,339,Darknet Culture and Subversive Technologies,2,4.5
6,339,Hacking and Network Security,2,9
6,339,Hacking and Network Security,2,6
6,339,Hacking and Network Security,2,10.5
6,339,Neurotechnology and Mind Control,2,11
6,339,Neurotechnology and Mind Control,2,13
6,339,Neurotechnology and Mind Control,2,8
6,339,Neurotechnology and Mind Control,2,9
6,339,Post-Human Philosophy and Ethics,2,9.5
6,339,Post-Human Philosophy and Ethics,2,13.5
6,339,Post-Human Philosophy and Ethics,2,12.5
6,339,Post-Human Philosophy and Ethics,2,10.5
6,339,Post-Human Philosophy and Ethics,2,10.5
6,339,Post-Human Philosophy and Ethics,2,5.5
6,339,Post-Human Philosophy and Ethics,2,6.5
6,339,Urban Planning and Megacity Design,2,11
6,339,Urban Planning and Megacity Design,2,8.5
6,339,Urban Planning and Megacity Design,2,8.5
6,339,Urban Planning and Megacity Design,2,6.5
6,339,Virtual Reality and Augmented Reality,2,8.75
6,339,Virtual Reality and Augmented Reality,2,11.75
6,339,Virtual Reality and Augmented Reality,2,8.5
6,339,Virtual Reality and Augmented Reality,2,7.75
6,339,Virtual Reality and Augmented Reality,2,7.75
6,339,Virtual Reality and Augmented Reality,2,12.25
6,339,Virtual Reality and Augmented Reality,2,10.75
6,339,Virtual Reality and Augmented Reality,2,8
6,339,Virtual Reality and Augmented Reality,2,10
6,339,Virtual Reality and Augmented Reality,2,7.75
6,352,Artificial Intelligence and Machine Learning,2,11
6,352,Artificial Intelligence and Machine Learning,2,10.5
6,352,Artificial Intelligence and Machine Learning,2,9
6,352,Artificial Intelligence and Machine Learning,2,9
6,352,Bioengineering and Genetic Modification,1,14
6,352,Bioengineering and Genetic Modification,1,11
6,352,Bioengineering and Genetic Modification,1,9.5
6,352,Corporate Espionage and Industrial Sabotage,2,7
6,352,Corporate Espionage and Industrial Sabotage,2,8
6,352,Corporate Espionage and Industrial Sabotage,2,11.5
6,352,Corporate Espionage and Industrial Sabotage,2,6.5
6,352,Corporate Espionage and Industrial Sabotage,2,7
6,352,Corporate Espionage and Industrial Sabotage,2,7.5
6,352,Corporate Espionage and Industrial Sabotage,2,12
6,352,Corporate Espionage and Industrial Sabotage,2,9
6,352,Corporate Espionage and Industrial Sabotage,2,9
6,352,Cybernetic Implants and Augmentations,1,18.6
6,352,Cybernetic Implants and Augmentations,1,14.3
6,352,Cybernetic Implants and Augmentations,1,11.4
6,352,Cybernetic Implants and Augmentations,1,7.3
6,352,Cybernetic Implants and Augmentations,1,16.8
6,352,Cybernetic Implants and Augmentations,1,12
6,352,Cybernetic Implants and Augmentations,1,9
6,352,Cybernetic Implants and Augmentations,1,11.9
6,352,Cybernetic Implants and Augmentations,1,12.2
6,352,Darknet Culture and Subversive Technologies,2,3.5
6,352,Darknet Culture and Subversive Technologies,2,10.5
6,352,Darknet Culture and Subversive Technologies,2,10.25
6,352,Hacking and Network Security,2,10.5
6,352,Hacking and Network Security,2,11
6,352,Hacking and Network Security,2,13
6,352,Neurotechnology and Mind Control,2,12
6,352,Neurotechnology and Mind Control,2,15
6,352,Neurotechnology and Mind Control,2,14
6,352,Neurotechnology and Mind Control,2,16
6,352,Post-Human Philosophy and Ethics,2,13.5
6,352,Post-Human Philosophy and Ethics,2,10.5
6,352,Post-Human Philosophy and Ethics,2,9
6,352,Post-Human Philosophy and Ethics,2,9
6,352,Post-Human Philosophy and Ethics,2,17
6,352,Post-Human Philosophy and Ethics,2,14.5
6,352,Post-Human Philosophy and Ethics,2,10
6,352,Urban Planning and Megacity Design,2,9.5
6,352,Urban Planning and Megacity Design,2,15
6,352,Urban Planning and Megacity Design,2,11
6,352,Urban Planning and Megacity Design,2,12
6,352,Urban Planning and Megacity Design,2,6
6,352,Virtual Reality and Augmented Reality,2,10.5
6,352,Virtual Reality and Augmented Reality,2,13.25
6,352,Virtual Reality and Augmented Reality,2,7.75
6,352,Virtual Reality and Augmented Reality,2,10
6,352,Virtual Reality and Augmented Reality,2,9
6,352,Virtual Reality and Augmented Reality,2,12.75
6,352,Virtual Reality and Augmented Reality,2,9.75
6,352,Virtual Reality and Augmented Reality,2,11
6,352,Virtual Reality and Augmented Reality,2,12.25
6,352,Virtual Reality and Augmented Reality,2,10.75
6,357,Artificial Intelligence and Machine Learning,2,9.5
6,357,Artificial Intelligence and Machine Learning,2,8.5
6,357,Artificial Intelligence and Machine Learning,2,8.5
6,357,Artificial Intelligence and Machine Learning,2,8
6,357,Bioengineering and Genetic Modification,1,13.5
6,357,Bioengineering and Genetic Modification,1,12.5
6,357,Corporate Espionage and Industrial Sabotage,2,10
